what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1543055323841
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1543055336477
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1543055411208
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1543055411254
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1543055411270
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.401.v201007150400,"org.eclipse.jst.j2ee.ejb",1543055411317
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1543055411332
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1543055411332
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1543055411348
started,bundle,org.eclipse.jst.j2ee.web,1.1.404.v201102030400,"org.eclipse.jst.j2ee.web",1543055411348
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1543055414000
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1543055426683
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1543055443438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543055490740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543055638812
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1543055638828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543063848466
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543063906590
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543063907807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543063909963
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543063923082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543063923410
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1543063927482
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1543063929137
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1543063930198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543063934113
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543064508203
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1543064515925
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543064519766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543064527706
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543064531731
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543064561876
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1543064562968
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1543064563670
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.15,"org.tigris.subversion.clientadapter.javahl",1543064563701
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1543064563701
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1543064564153
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1543064565261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1543064573999
