what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543048965959
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543048972244
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1543049012977
opened,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1543049028062
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1543049028109
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1543049033977
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1543049044539
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1543049044913
closed,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1543049046161
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1543049055115
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1543049107691
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049108986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049118386
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1543049118411
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049130433
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049131400
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049131868
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049138171
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1543049145509
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049170658
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1543049170689
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049173840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1543049178879
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1543049181781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1543049181999
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1543049184105
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049185228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049191069
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1543049196785
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1543049212232
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1543049213979
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1543049236708
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1543049236895
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1543049237098
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049249937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1543049249984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049267149
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1543049292064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049293000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049301765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049315543
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1543049316662
