what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.ui,1.1.5.v201104070556,"org.eclipse.wst.jsdt.ui",1540789139030
started,bundle,org.eclipse.wst.server.core,1.1.207.v20110401_1511,"org.eclipse.wst.server.core",1540789139030
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1540789139030
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1540789139077
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1540789139077
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1540789139092
started,bundle,net.sourceforge.vrapper.eclipse,0.16.0,"net.sourceforge.vrapper.eclipse",1540789139092
started,bundle,org.eclipse.emf.common,2.10.1.v20150123-0348,"org.eclipse.emf.common",1540789139108
started,bundle,org.eclipse.emf.common.ui,2.9.0.v20150123-0452,"org.eclipse.emf.common.ui",1540789139155
started,bundle,org.eclipse.emf.ecore,2.10.2.v20150123-0348,"org.eclipse.emf.ecore",1540789139186
started,bundle,org.eclipse.emf.ecore.xmi,2.10.2.v20150123-0348,"org.eclipse.emf.ecore.xmi",1540789139202
started,bundle,org.eclipse.emf.edit,2.10.1.v20150123-0452,"org.eclipse.emf.edit",1540789139202
started,bundle,org.eclipse.emf.edit.ui,2.10.2.v20150123-0452,"org.eclipse.emf.edit.ui",1540789139280
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.400.v201403261418,"org.eclipse.jst.common.project.facet.core",1540789139295
started,bundle,org.eclipse.jst.server.core,1.2.400.v201309182039,"org.eclipse.jst.server.core",1540789139295
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.601.v201501040116,"org.eclipse.jst.server.tomcat.core",1540789139311
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030423,"org.eclipse.wst.common.project.facet.core",1540789139373
os,sysinfo,,,"win32",1540789139373
arch,sysinfo,,,"x86",1540789139373
ws,sysinfo,,,"win32",1540789139373
locale,sysinfo,,,"zh_CN",1540789139373
processors,sysinfo,,,"4",1540789139373
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1540789139373
java.runtime.version,sysinfo,,,"1.7.0_07-b11",1540789139373
java.specification.name,sysinfo,,,"Java Platform API Specification",1540789139373
java.specification.vendor,sysinfo,,,"Oracle Corporation",1540789139373
java.specification.version,sysinfo,,,"1.7",1540789139373
java.vendor,sysinfo,,,"Oracle Corporation",1540789139373
java.version,sysinfo,,,"1.7.0_07",1540789139373
java.vm.info,sysinfo,,,"mixed mode",1540789139373
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1540789139373
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1540789139373
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1540789139373
java.vm.specification.version,sysinfo,,,"1.7",1540789139373
