what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1542649697527
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649700039
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1542649708497
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649708575
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1542649708606
opened,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1542649754663
error,log,,,"WTF: null part?!?",1542649754663
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1542649757393
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1542649761277
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649764194
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1542649771292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649771370
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1542649771479
opened,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1542649784663
error,log,,,"WTF: null part?!?",1542649784663
opened,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1542649802107
error,log,,,"WTF: null part?!?",1542649802107
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1542649803793
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1542649815556
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1542649850691
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1542649866309
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1542649887603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649889100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649890101
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542649890210
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542649890961
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542649891366
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542649892443
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542649905574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649905840
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649906325
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542649906351
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649914328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649933595
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1542649933704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649945342
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542649991204
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542649996781
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1542650020418
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542678574479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542678576625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542678583865
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542678589730
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542678589933
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542678595066
