what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540790450957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540790453237
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1540790455207
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1540790457115
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1540790459081
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1540790463484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540790487032
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540790523232
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1540790529628
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540790681823
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540790684256
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1540790685223
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1540790685334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540790686457
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540790687424
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540790687549
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1540790687822
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1540790687837
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1540790687837
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1540790687860
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1540790687870
