what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542687612299
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687612970
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687615013
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687625623
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542687625623
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542687626247
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542687669061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687682853
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687714257
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687716693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687721854
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542687724444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687733398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687743429
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542687745584
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542687748861
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687752121
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687756576
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542687763486
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687766945
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687770609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687773105
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687777651
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542687777665
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687786933
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687798091
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542687827525
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542687828040
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542687861208
