what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715237147
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715247381
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715265960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715288113
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715288410
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715289627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715289924
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715299600
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715304463
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715304480
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715306104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715328693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715331572
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715331876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715332698
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715334828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715337107
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715338138
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715340562
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715355945
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715356850
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715370014
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715377034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715378843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715388821
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715390943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715393575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715398220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715399935
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715399945
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715402167
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715433977
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1542715435927
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1542715436426
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715442697
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1542715449702
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1542715449842
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715449873
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715451402
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715452759
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1542715452759
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715454522
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715471424
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715475449
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715478662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715482391
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715482578
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715483561
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715483788
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715496966
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715497262
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715498682
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715498693
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715520638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715580867
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715581754
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715584221
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715594914
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715597363
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715598315
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715599004
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715628853
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715628915
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715631905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715647896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715686514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715792464
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715792636
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715793556
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715793885
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715808172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715808515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715809731
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715809759
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715850696
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715859678
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542715859685
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715864653
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715884581
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542715884627
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542715902212
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1542715955611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1542715955845
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1542715956079
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1542715956297
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715969951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715985362
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1542715989169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542715989606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716079273
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716081005
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1542716112825
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716127154
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716127232
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716129231
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716135159
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716151604
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716228851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716233125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716242612
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716302442
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716315273
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542716315507
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716316692
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542716317052
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716321155
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716321202
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542716324026
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716331149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716333101
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542716333117
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542716335065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716362032
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716365612
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716366860
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716374181
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716452557
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1542716628524
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1542716629288
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1542716647010
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1542716648149
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716672362
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716673516
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542716673610
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1542716673657
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542716674251
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542716674470
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542716675546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716686724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716689156
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542716690281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716690484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716691898
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542716691918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716699433
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716701651
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716706052
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716711260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716712287
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716716332
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1542716728001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716730590
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716733492
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716733601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716736216
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716739914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716741100
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1542716741225
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1542716741928
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716743457
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1542716752158
