what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.launchShortcut.debug",1540411210467
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540411224689
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540411239330
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1540411241844
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1540411242764
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1540411244153
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1540411245869
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1540411246976
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1540411247149
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1540411247445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540411250675
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540411350597
activated,view,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui.ServersView",1540411350628
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1540411352032
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540411355028
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540411356026
executed,command,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.launchShortcut.run",1540411356042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540411365894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540411383580
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1540411384391
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1540411553251
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540411563454
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1540411566995
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1540411569413
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1540411574358
